auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_required_activity
102,68,Kitsune Communications LLC,0027808245,25,Small Business,45,45,45,13000,3250,9750,3250,3250,45,9300,2325,6975,2325,2325,45,45
102,68,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,9230,4642000,,,,,9230,4276030,,,,,9230,9230
102,68,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,68,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,68,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,68,"Public Service Wireless Services, Inc.",0007024607,0,,560,560,560,198000,,,,,560,198000,,,,,560,560
102,68,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,68,Rock Port Telephone Company,0004362505,0,,213,213,176,237000,,,,,213,284000,,,,,213,213
102,68,SANN Consortium,0027856186,15,Rural,790,790,790,315000,47250,267750,47250,,790,301010,45152,255858,45152,,790,790
102,68,"Samba Capital Partners, LLC",0027780980,25,Small Business,5342,5342,5342,146000,36500,109500,36500,22000,5342,129000,32250,96750,32250,19250,5342,5342
102,68,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,160000,,,,,3140,152000,,,,,3140,3140
102,68,Starry Spectrum Holdings LLC,0027855998,0,,788870,788870,741320,41888000,,,,,788870,48336580,,,,,788870,788870
102,68,T-Mobile License LLC,0001565449,0,,7214228,7214228,7154338,914507000,,,,,7214228,836580574,,,,,7214228,7214228
102,68,"TeleGuam Holdings, LLC",0011458999,0,,1470,1470,1470,542000,,,,,1470,490000,,,,,1470,1470
102,68,"The Alaska Wireless Network, LLC",0021818133,0,,2630,2630,2630,222000,,,,,2630,208570,,,,,2630,2630
102,68,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,68,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1696,1696,1696,608000,152000,456000,152000,152000,1696,608000,152000,456000,152000,152000,1696,1696
102,68,Tri County Radio,0013444575,25,Small Business,260,260,0,0,0,0,0,0,260,7000,1750,5250,1750,1750,260,260
102,68,Union Telephone Company,0001630201,15,Rural,1800,1800,904,1579000,236850,1342150,236850,,1800,1451200,217680,1233520,217680,,1800,1800
102,68,United States Cellular Corporation,0004372322,0,,186456,186456,181146,114552000,,,,,185336,112209986,,,,,185336,185336
102,68,"Windstream Services, LLC",0014400220,0,,32297,32297,31217,19838000,,,,,31577,18732120,,,,,31577,31577
102,68,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,13000,3250,9750,3250,3250,81,9900,2475,7425,2475,2475,81,81
102,67,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,67,AT&T Spectrum Frontiers LLC,0027840180,0,,5814619,5814619,5805024,1021725000,,,,,5814571,933585210,,,,,5814571,5814571
102,67,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,67,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,150,7000,,,,,150,5800,,,,,150,150
102,67,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,67,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,67,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,67,Bluegrass Consortium,0025234709,15,Rural,6690,6690,6330,3741000,561150,3179850,561150,,6330,3507000,526050,2980950,526050,,6330,6330
102,67,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,67,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1598,1598,1598,1003000,150450,852550,150450,,1598,1000000,150000,850000,150000,,1598,1598
102,67,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,65000,16250,48750,16250,16250,600,63000,15750,47250,15750,15750,600,600
102,67,Crestone Wireless L.L.C.,0027851781,0,,521136,521136,520200,13328000,,,,,520200,12186000,,,,,520200,520200
102,67,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,67,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,67,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,67,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2750,2750,2750,1207000,181050,1025950,181050,,2750,1096001,164400,931601,164400,,2750,2750
102,67,Kitsune Communications LLC,0027808245,25,Small Business,45,45,45,13000,3250,9750,3250,3250,45,9300,2325,6975,2325,2325,45,45
102,67,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,9230,4590000,,,,,9230,4201030,,,,,9230,9230
102,67,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,67,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,67,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,67,"Public Service Wireless Services, Inc.",0007024607,0,,560,560,560,179000,,,,,560,179000,,,,,560,560
102,67,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,67,Rock Port Telephone Company,0004362505,0,,213,213,176,237000,,,,,213,284000,,,,,213,213
102,67,SANN Consortium,0027856186,15,Rural,790,790,790,299000,44850,254150,44850,,790,285010,42752,242258,42752,,790,790
102,67,"Samba Capital Partners, LLC",0027780980,25,Small Business,5662,5662,2742,85000,21250,63750,21250,21250,5342,126000,31500,94500,31500,18500,5342,5342
102,67,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,150000,,,,,3140,142000,,,,,3140,3140
102,67,Starry Spectrum Holdings LLC,0027855998,0,,789570,789570,741320,41850000,,,,,788870,48302580,,,,,788870,788870
102,67,T-Mobile License LLC,0001565449,0,,7231328,7231328,7154338,909851000,,,,,7214228,832207572,,,,,7214228,7214228
102,67,"TeleGuam Holdings, LLC",0011458999,0,,1470,1470,1470,542000,,,,,1470,490000,,,,,1470,1470
102,67,"The Alaska Wireless Network, LLC",0021818133,0,,2774,2774,2630,204000,,,,,2630,193570,,,,,2630,2630
102,67,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,67,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1696,1696,1696,548000,137000,411000,137000,137000,1696,548000,137000,411000,137000,137000,1696,1696
102,67,Tri County Radio,0013444575,25,Small Business,260,260,0,0,0,0,0,0,260,7000,1750,5250,1750,1750,260,260
102,67,Union Telephone Company,0001630201,15,Rural,1800,1800,904,1576000,236400,1339600,236400,,1800,1448200,217230,1230970,217230,,1800,1800
102,67,United States Cellular Corporation,0004372322,0,,187766,187766,182826,111114000,,,,,186456,108403985,,,,,186456,186456
102,67,"Windstream Services, LLC",0014400220,0,,32297,32297,32297,20578000,,,,,32297,19279120,,,,,32297,32297
102,67,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,12000,3000,9000,3000,3000,81,8900,2225,6675,2225,2225,81,81
102,66,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,66,AT&T Spectrum Frontiers LLC,0027840180,0,,5814626,5814626,5805577,1016212000,,,,,5814619,930703012,,,,,5814619,5814619
102,66,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,66,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,0,0,,,,,150,5800,,,,,150,150
102,66,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,66,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,66,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,66,Bluegrass Consortium,0025234709,15,Rural,7220,7220,6690,4106000,615900,3490100,615900,,6690,3938000,590700,3347300,590700,,6690,6690
102,66,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,66,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1755,1755,1598,912000,136800,775200,136800,,1598,909000,136350,772650,136350,,1598,1598
102,66,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,59000,14750,44250,14750,14750,600,57000,14250,42750,14250,14250,600,600
102,66,Crestone Wireless L.L.C.,0027851781,0,,539236,539236,521136,13741000,,,,,521136,12599000,,,,,521136,521136
102,66,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,66,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,66,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,66,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2750,2750,2750,1203000,180450,1022550,180450,,2750,1092001,163800,928201,163800,,2750,2750
102,66,Kitsune Communications LLC,0027808245,25,Small Business,45,45,45,13000,3250,9750,3250,3250,45,9300,2325,6975,2325,2325,45,45
102,66,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,9230,4543000,,,,,9230,4154030,,,,,9230,9230
102,66,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,66,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,66,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,66,"Public Service Wireless Services, Inc.",0007024607,0,,560,560,560,162000,,,,,560,162000,,,,,560,560
102,66,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,66,Rock Port Telephone Company,0004362505,0,,213,213,176,237000,,,,,213,284000,,,,,213,213
102,66,SANN Consortium,0027856186,15,Rural,790,790,790,285000,42750,242250,42750,,790,271010,40652,230358,40652,,790,790
102,66,"Samba Capital Partners, LLC",0027780980,25,Small Business,5662,5662,3062,99000,24750,74250,24750,24750,5662,140000,35000,105000,35000,22000,5662,5662
102,66,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,143000,,,,,3140,135000,,,,,3140,3140
102,66,Starry Spectrum Holdings LLC,0027855998,0,,789570,789570,773220,51294000,,,,,789570,48640580,,,,,789570,789570
102,66,T-Mobile License LLC,0001565449,0,,7308728,7308728,7171438,927400000,,,,,7231328,850407754,,,,,7231328,7231328
102,66,"TeleGuam Holdings, LLC",0011458999,0,,1470,1470,1470,542000,,,,,1470,490000,,,,,1470,1470
102,66,"The Alaska Wireless Network, LLC",0021818133,0,,2774,2774,2774,192000,,,,,2774,181600,,,,,2774,2774
102,66,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,66,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1696,1696,1696,490000,122500,367500,122500,122500,1696,490000,122500,367500,122500,122500,1696,1696
102,66,Tri County Radio,0013444575,25,Small Business,260,260,0,0,0,0,0,0,260,7000,1750,5250,1750,1750,260,260
102,66,Union Telephone Company,0001630201,15,Rural,1800,1800,904,1574000,236100,1337900,236100,,1800,1446200,216930,1229270,216930,,1800,1800
102,66,United States Cellular Corporation,0004372322,0,,193126,193126,183986,106080000,,,,,187766,106433976,,,,,187766,187766
102,66,"Windstream Services, LLC",0014400220,0,,32297,32297,32297,19707000,,,,,32297,18660120,,,,,32297,32297
102,66,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,11000,2750,8250,2750,2750,81,7900,1975,5925,1975,1975,81,81
102,65,8538 GREEN STREET LLC,0003488897,25,Small Business,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,65,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,6001579,5804676,1010937000,,,,,5814626,925762980,,,,,5814626,5814626
102,65,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,65,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,474,0,0,,,,,150,5800,,,,,150,150
102,65,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,65,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,779,779,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,65,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1725,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,65,Bluegrass Consortium,0025234709,15,Rural,7600,7600,7220,4492000,673800,3818200,673800,,7220,4324000,648600,3675400,648600,,7220,7220
102,65,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,157685,157685,0,0,,,,,149800,15255000,,,,,149800,149800
102,65,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1848,1848,1755,1057000,158550,898450,158550,,1755,1054000,158100,895900,158100,,1755,1755
102,65,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,632,600,55000,13750,41250,13750,13750,600,53000,13250,39750,13250,13250,600,600
102,65,Crestone Wireless L.L.C.,0027851781,0,,539243,539243,539236,16903000,,,,,539236,15761000,,,,,539236,539236
102,65,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,65,"FTC Management Group, Inc.",0004600268,15,Rural,969,969,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,65,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,65,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,3116,3116,2750,1201000,180150,1020850,180150,,2750,1090001,163500,926501,163500,,2750,2750
102,65,Kitsune Communications LLC,0027808245,25,Small Business,48,48,45,13000,3250,9750,3250,3250,45,9300,2325,6975,2325,2325,45,45
102,65,"LICT Wireless Broadband Company, LLC",0025243858,0,,11539,11539,4944,2193000,,,,,9230,4110030,,,,,9230,9230
102,65,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2537,2537,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,65,"Nsight Spectrum, LLC",0020519138,0,,292,292,277,57000,,,,,277,51000,,,,,277,277
102,65,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,65,"Public Service Wireless Services, Inc.",0007024607,0,,590,590,560,146000,,,,,560,146000,,,,,560,560
102,65,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,65,Rock Port Telephone Company,0004362505,0,,225,225,213,314000,,,,,213,284000,,,,,213,213
102,65,SANN Consortium,0027856186,15,Rural,832,832,790,271000,40650,230350,40650,,790,257010,38552,218458,38552,,790,790
102,65,"Samba Capital Partners, LLC",0027780980,25,Small Business,5960,5960,3062,95000,23750,71250,23750,23750,5662,136000,34000,102000,34000,21000,5662,5662
102,65,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,3152,3140,135000,,,,,3140,127000,,,,,3140,3140
102,65,Starry Spectrum Holdings LLC,0027855998,0,,815243,815243,773220,50400000,,,,,789570,47746600,,,,,789570,789570
102,65,T-Mobile License LLC,0001565449,0,,7604031,7604031,7243668,919367000,,,,,7308728,844643282,,,,,7308728,7308728
102,65,"TeleGuam Holdings, LLC",0011458999,0,,1470,1470,1470,542000,,,,,1470,490000,,,,,1470,1470
102,65,"The Alaska Wireless Network, LLC",0021818133,0,,2920,2920,2774,173000,,,,,2774,165600,,,,,2774,2774
102,65,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,65,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1786,1786,1696,440000,110000,330000,110000,110000,1696,440000,110000,330000,110000,110000,1696,1696
102,65,Tri County Radio,0013444575,25,Small Business,274,274,0,0,0,0,0,0,260,7000,1750,5250,1750,1750,260,260
102,65,Union Telephone Company,0001630201,15,Rural,2032,2032,904,1572000,235800,1336200,235800,,1800,1444200,216630,1227570,216630,,1800,1800
102,65,United States Cellular Corporation,0004372322,0,,195607,195607,192716,106304000,,,,,193126,102551000,,,,,193126,193126
102,65,"Windstream Services, LLC",0014400220,0,,33408,33408,32297,18917000,,,,,32297,17870120,,,,,32297,32297
102,65,"van Steenis, Ryan",0027850510,25,Small Business,82,82,81,10000,2500,7500,2500,2500,81,6900,1725,5175,1725,1725,81,81
102,64,8538 GREEN STREET LLC,0003488897,25,Small Business,24,22,0,0,0,0,0,0,22,440,110,330,110,110,24,24
102,64,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,5701500,5749420,995672000,,,,,5759370,907677300,,,,,6001579,6001579
102,64,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,64,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,474
102,64,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,64,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,779,740,0,0,0,0,0,,740,162000,24300,137700,24300,,779,779
102,64,"BDCIH Wireless, LLC",0027848175,15,Rural,1725,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1725,1725
102,64,Bluegrass Consortium,0025234709,15,Rural,7600,7220,7220,4382000,657300,3724700,657300,,7220,4079000,611850,3467150,611850,,7600,7600
102,64,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,157685,149800,0,0,,,,,149800,15255000,,,,,157685,157685
102,64,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1848,1755,1755,1057000,158550,898450,158550,,1755,957000,143550,813450,143550,,1848,1848
102,64,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,632,600,600,55000,13750,41250,13750,13750,600,49000,12250,36750,12250,12250,632,632
102,64,Crestone Wireless L.L.C.,0027851781,0,,539243,512280,518236,12676000,,,,,519006,11838050,,,,,539243,539243
102,64,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,64,"FTC Management Group, Inc.",0004600268,15,Rural,969,920,0,0,0,0,0,,920,18600,2790,15810,2790,,969,969
102,64,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,64,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,3116,2960,2750,1201000,180150,1020850,180150,,2960,1097001,164550,932451,164550,,3116,3116
102,64,Kitsune Communications LLC,0027808245,25,Small Business,48,45,45,13000,3250,9750,3250,3250,45,9300,2325,6975,2325,2325,48,48
102,64,"LICT Wireless Broadband Company, LLC",0025243858,0,,11539,10962,1884,1075000,,,,,10962,4925031,,,,,11539,11539
102,64,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2537,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2537,2537
102,64,"Nsight Spectrum, LLC",0020519138,0,,292,277,277,57000,,,,,277,51000,,,,,292,292
102,64,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,64,"Public Service Wireless Services, Inc.",0007024607,0,,590,560,560,146000,,,,,560,131000,,,,,590,590
102,64,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,64,Rock Port Telephone Company,0004362505,0,,225,213,213,314000,,,,,213,284000,,,,,225,225
102,64,SANN Consortium,0027856186,15,Rural,832,790,790,271000,40650,230350,40650,,790,245010,36752,208258,36752,,832,832
102,64,"Samba Capital Partners, LLC",0027780980,25,Small Business,5960,5662,3062,92000,23000,69000,23000,23000,5662,132000,33000,99000,33000,20000,5960,5960
102,64,Skyriver Spectrum & Technology LLC,0027662014,0,,3152,2994,3070,126000,,,,,3070,118000,,,,,3152,3152
102,64,Starry Spectrum Holdings LLC,0027855998,0,,815243,774480,773220,50342000,,,,,789570,46931400,,,,,815243,815243
102,64,T-Mobile License LLC,0001565449,0,,7614368,7233649,7138718,884527000,,,,,7223829,808175052,,,,,7604031,7604031
102,64,"TeleGuam Holdings, LLC",0011458999,0,,1470,1396,1470,542000,,,,,1470,490000,,,,,1470,1470
102,64,"The Alaska Wireless Network, LLC",0021818133,0,,2920,2774,2774,168000,,,,,2774,149200,,,,,2920,2920
102,64,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,64,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1786,1696,1696,438000,109500,328500,109500,109500,1696,390980,97745,293235,97745,97745,1786,1786
102,64,Tri County Radio,0013444575,25,Small Business,274,260,0,0,0,0,0,0,260,7000,1750,5250,1750,1750,274,274
102,64,Union Telephone Company,0001630201,15,Rural,2032,1930,904,1572000,235800,1336200,235800,,1930,1445200,216780,1228420,216780,,2032,2032
102,64,United States Cellular Corporation,0004372322,0,,195607,185826,184816,98053000,,,,,187706,92720621,,,,,195607,195607
102,64,"Windstream Services, LLC",0014400220,0,,33408,31737,32297,18738000,,,,,32297,17151138,,,,,33408,33408
102,64,"van Steenis, Ryan",0027850510,25,Small Business,82,77,0,0,0,0,0,0,81,5900,1475,4425,1475,1475,82,82
102,63,8538 GREEN STREET LLC,0003488897,25,Small Business,24,22,0,0,0,0,0,0,22,440,110,330,110,110,24,22
102,63,AT&T Spectrum Frontiers LLC,0027840180,0,,6001579,5701500,5753420,998104000,,,,,5763370,911729100,,,,,6001579,5701500
102,63,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,63,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,474,450,0,0,,,,,450,15800,,,,,474,450
102,63,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,63,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,779,740,0,0,0,0,0,,740,162000,24300,137700,24300,,779,740
